Source,Target,Similarity
Hecker_1978b_OrNS47_tib'imma.txt,Sturm_2000_OelsnerFS_2texte.txt,0.9612929821014404
Hecker_1978b_OrNS47_tib'imma.txt,"Veenhof, K. & Klengel-Brandt, E. - Altassyrische Tontafeln aus Kültepe Texte und Siegelabrollungen. VAS 26, 1992.txt",0.9643014669418335
pardee1979-80a.txt,Michel_2010_C9T9_Transport.txt,0.9271683692932129
pardee1979-80a.txt,Michel_2008_La Correspondes.txt,0.9269741773605347
pardee1979-80a.txt,LewyJ_1936_RHA3_chronologie.txt,0.9404482245445251
pardee1979-80a.txt,Michel_2010_JCS62.txt,0.9404622912406921
pardee1979-80a.txt,Michel_1998_3UHKB_Quelques réflexions sur les archives_p419-433.txt,0.9139206409454346
pardee1979-80a.txt,Thureau-Dangin_1911_RA8_date.txt,0.9308973550796509
pardee1979-80a.txt,leblanc1999.txt,0.9425885081291199
pardee1979-80a.txt,Michel_1998e_CRRAI34_suites_de_la_mort.txt,0.9260834455490112
pardee1979-80a.txt,Jaques_04_inannaetEbih.txt,0.951388955116272
pardee1979-80a.txt,pru3pt1001.txt,0.970349133014679
pardee1979-80a.txt,Garelli_1962_RA56_religion.txt,0.9590724110603333
pardee1979-80a.txt,nougayrol1960.txt,0.9732254147529602
pardee1979-80a.txt,"Michel_2008_RANT5_Des Paragrinations des Marchands Assyriennes. RANT 5, 2008 371-388.txt",0.9120733141899109
pardee1979-80a.txt,Lyzkowska_1970_Etudes4_remarks.txt,0.9509812593460083
pardee1979-80a.txt,Michel_1998c_UKHB3_reflexions.txt,0.9143132567405701
pardee1979-80a.txt,Michel_2008_OAAS3.txt,0.9317772388458252
pardee1979-80a.txt,Michel_1997d_Ktema22_enfants.txt,0.955386221408844
pardee1979-80a.txt,vandijk1976.txt,0.9672428369522095
pardee1979-80a.txt,Michel_Garelli_1996a_Heurtes.txt,0.9388611316680908
pardee1979-80a.txt,PRU 3 text.txt,0.9710960388183594
pardee1979-80a.txt,Michel_1991a_GarelliFS_durhumid.txt,0.9045131802558899
pardee1979-80a.txt,rollig1995.txt,0.9531004428863525
pardee1979-80a.txt,Leemans_1959_JESHO2_OB_tablets_Geneve.txt,0.9617630243301392
pardee1979-80a.txt,Michel_1994_RA88_defunt_hurasanum.txt,0.9387933611869812
pardee1979-80a.txt,yon1995.txt,0.960822343826294
pardee1979-80a.txt,"Lacambre 2009 - KEL G, NABU 2009, 18.txt",0.9283499121665955
pardee1979-80a.txt,Michel_1997e_Or66_lamastu.txt,0.964516818523407
pardee1979-80a.txt,Michel_2001b_Dictionnaire_Various-entries.txt,0.9484003782272339
pardee1979-80a.txt,Roche_Prosopography_v2.txt,0.9782282114028931
pardee1979-80a.txt,"Michel, Cécile - Correspondance des marchands de Kanish. LAPO 19, 2001.txt",0.9213973879814148
pardee1979-80a.txt,Birot_1985_MARI4 - MEC.txt,0.945099949836731
pardee1979-80a.txt,Tunca_1993_OzgucNFS_Acemhuyuk.txt,0.9119623303413391
pardee1979-80a.txt,Michel_2008_MDarga.txt,0.9326745271682739
pardee1979-80a.txt,Michel_2011_RlA12_SimahIlane 2.txt,0.923985481262207
pardee1979-80a.txt,"Michel, C. - 2007_Parfum_Grasse.txt",0.9341731667518616
pardee1979-80a.txt,michel_rocher_2001_jeol35-36_eclipse.txt,0.9278762936592102
pardee1979-80a.txt,Michel_2011_CollMAE7.txt,0.9407140016555786
pardee1979-80a.txt,"Kestemont, Guy - Remarques sur les aspects juridiques du Commerce dans le proche-orient du XIVe siecle 27.txt",0.9637331962585449
pardee1979-80a.txt,Garelli_1994_Akk88_commerce.txt,0.943541944026947
pardee1979-80a.txt,lemaire1985.txt,0.9611080288887024
pardee1979-80a.txt,Garelli_Kennedy_1960a_6Tab_Ashmolean_ JCS 14.txt,0.9294073581695557
pardee1979-80a.txt,Alp_Remarque sur la geographie.txt,0.9310592412948608
pardee1979-80a.txt,Larsen 2003 OAA 1 - Charpin review.txt,0.9577078223228455
pardee1979-80a.txt,Michel_2011_CollMRG7.txt,0.932018518447876
pardee1979-80a.txt,Matous_1977_RA71_determination.txt,0.9108149409294128
pardee1979-80a.txt,Ichisar_1982_RA76_contrat-missingfirstpage.txt,0.9530943632125854
pardee1979-80a.txt,vandersleyen1999.txt,0.9421845078468323
pardee1979-80a.txt,Michel_2008_RES ANTIQUAE 5_pérégrinations.txt,0.9149781465530396
pardee1979-80a.txt,Lion_Michel_Noel_2000_JCS52_Crevettes.txt,0.9421265721321106
pardee1979-80a.txt,Garelli_&_Homes-Fredericq_1987_FSReiner.txt,0.9499481320381165
pardee1979-80a.txt,Michel_1992b_CRRAI38_transporteurs1.txt,0.9257360696792603
pardee1979-80a.txt,hurrians.txt,0.9460886120796204
pardee1979-80a.txt,Schaeffer_1979_RasShamra_in_SBD.txt,0.9548370838165283
pardee1979-80a.txt,Garelli_Kennedy_1960b_RHA_prince.txt,0.9583441019058228
pardee1979-80a.txt,Michel_2010_LHistoire_356.txt,0.9529938697814941
pardee1979-80a.txt,Michel_1992c_RA86_deces.txt,0.9069870114326477
pardee1979-80a.txt,Ichisar_1982_RA76_mariage.txt,0.9575603008270264
pardee1979-80a.txt,virolleaud1934.txt,0.9697381854057312
pardee1979-80a.txt,pardee2002a.txt,0.9669182300567627
pardee1979-80a.txt,Michel_2011_MdlB.txt,0.9199368953704834
pardee1979-80a.txt,Harrak_1991_ZA81_rev_nashef_reiserouten.txt,0.9319731593132019
pardee1979-80a.txt,Kupper_1959_JESHO2_Role_nomads.txt,0.9486834406852722
pardee1979-80a.txt,Michel_2010_C9T3_Textiles.txt,0.920404314994812
pardee1979-80a.txt,Michel_2010_C9T9_SHAMO_Intro.txt,0.9053552746772766
pardee1979-80a.txt,Michel_1998d_ArAn3_BigicFS_malheurs.txt,0.9283909201622009
pardee1979-80a.txt,Michel_2000a_Rendre_la_Justice_litiges.txt,0.9060612916946411
pardee1979-80a.txt,Michel_2006 - RHD84_Bigamie.txt,0.9455195069313049
pardee1979-80a.txt,Garelli_1978_MatousFS_pul100.txt,0.910365879535675
pardee1979-80a.txt,Anbar_1973_IOS3_Samsi-Adad1.txt,0.912230908870697
pardee1979-80a.txt,Michel_2009_Bottero.txt,0.937673032283783
pardee1979-80a.txt,Michel_1992a_Histoire_de_Fractions_Fractions.txt,0.943211019039154
pardee1979-80a.txt,"Lion, B. & C. Michel - 2009_TopoiSup10.txt",0.9450629949569702
pardee1979-80a.txt,Garelli_1979_ArOr47_femmes.txt,0.9499985575675964
pardee1979-80a.txt,schaeffer1961.txt,0.9251633882522583
pardee1979-80a.txt,virolleaud1936.txt,0.9681013226509094
pardee1979-80a.txt,Charpin_1997_MARI8_assur_assyrie.txt,0.9484280347824097
pardee1979-80a.txt,Garelli_Kennedy_1960a_6Tab_Ashmolean.txt,0.9304152131080627
pardee1979-80a.txt,Charpin 1985 - MARI 4 - Assyrian archive from Mari Palace.txt,0.9263233542442322
pardee1979-80a.txt,posener1940.txt,0.9744648933410645
pardee1979-80a.txt,LewyJ_1934_RHR110_OA_amd_old_testament.txt,0.9691454768180847
pardee1979-80a.txt,Michel_2010_CRMelBordreuil.txt,0.9642803072929382
pardee1979-80a.txt,Michel_2008_CSVO.txt,0.9210225343704224
pardee1979-80a.txt,Michel_2008 - FS Garelli - esprits.txt,0.9557826519012451
pardee1979-80a.txt,pardee1988b.txt,0.9895852208137512
pardee1979-80a.txt,Garelli_1993_OzgucNFS_sceaux.txt,0.9403592348098755
pardee1979-80a.txt,NABU 1987.1 - 4014.4.txt,0.9471195936203003
pardee1979-80a.txt,Oppenheim_1938_RHA5_PN.txt,0.939743161201477
pardee1979-80a.txt,Donbaz_Joannes_1982_Mem_Ataturk_nouvelle.PDF.txt,0.9288089275360107
pardee1979-80a.txt,Caubet_1991_GarelliFS_ivoires.txt,0.930139422416687
pardee1979-80a.txt,Scheil_1909_RT31_nouvelles.txt,0.9720408320426941
pardee1979-80a.txt,Scheil_1896_RT18_teblette_cappadociene.txt,0.9656532406806946
pardee1979-80a.txt,Michel_2006f_T&C46.txt,0.9171490669250488
pardee1979-80a.txt,pardee1991a.txt,0.9708094000816345
pardee1979-80a.txt,Michel_1995_RA89_validite.txt,0.9494118094444275
pardee1979-80a.txt,Villard_1990_BiOr47_rev_RGTC4.txt,0.9586642384529114
pardee1979-80a.txt,pardee2001.txt,0.9738067388534546
pardee1979-80a.txt,Michel_2010_RAI53V1_12.txt,0.9567656517028809
pardee1979-80a.txt,Michel_2008_MDargaA.txt,0.9326745271682739
pardee1979-80a.txt,Donbaz_Joannes_1982_Mem_Ataturk_nouvelle.txt,0.933701753616333
pardee1979-80a.txt,"Michel, C. et Rocher, P. - La Chronologie du IIe Millenaire. Revue a l'Ombre d'Une Eclipse de Soleil. JEOL 35-36, 1997-00 111-126.txt",0.9164937734603882
pardee1979-80a.txt,liverani_sbd.txt,0.9716439843177795
pardee1979-80a.txt,"Garelli, P. - Marchands et tamkārū assyriens en cappadoce 16.txt",0.9366357922554016
pardee1979-80a.txt,Hrozny_1937_AHDO1_txt_juridique.txt,0.9170094132423401
pardee1979-80a.txt,laroche1970.txt,0.9457107186317444
pardee1979-80a.txt,Michel_2008_RANT5 2.txt,0.9150353670120239
pardee1979-80a.txt,"Contenau, G - Trente Tablettes Cappadociennes. TTC 8, 1919(cut).txt",0.9668534994125366
pardee1979-80a.txt,Michel_2015_NouvellesArchéologie.txt,0.9236627221107483
pardee1979-80a.txt,Michel_1997b_CRRAI40_Poprietes_imoobilieres.txt,0.9486749768257141
pardee1979-80a.txt,PRU III combined.txt,0.9710960388183594
pardee1979-80a.txt,pru3pt1002.txt,0.9890957474708557
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Lassen, Agnete Wisti - Glyptic Encounters, 2012.txt",0.9087870121002197
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Larsen 2010 - Hybridity_seals.txt,0.9357021450996399
Yilmaz_2007_AMMY2006.txt,Gunbatti_1997_ArAn3_BigicFS_sargon.txt,0.9448742270469666
Yilmaz_2007_AMMY2006.txt,"Bilgiç_1947b_Bel11_Çivi Yazılı Hukuki-İktisadi Kaynaklar, Mahiyeti ve Muhtevaları. Belleten 11 (44), 1947 573-602.txt",0.9241102337837219
Yilmaz_2007_AMMY2006.txt,Sever_1997_ArAn3_BigicFS_amutum.txt,0.9885448217391968
Yilmaz_2007_AMMY2006.txt,Bilgic_1990_TTK10_Turkish.txt,0.9113551378250122
Yilmaz_2007_AMMY2006.txt,Hakan EROL_2005_Kultepe'den nikkassum'la Ilgili Alti Yeni Belge.txt,0.9853731393814087
Yilmaz_2007_AMMY2006.txt,Uzunalimoglu_1990_AMMY89_Turkish.txt,0.9913584589958191
Yilmaz_2007_AMMY2006.txt,ANADOLUNUN_ONSOZU_KULTEPE_KANIS-libre.txt,0.9636291265487671
Yilmaz_2007_AMMY2006.txt,Erol_2016_Bir Annenin Oğlunu Evlendirme Çabası.txt,0.9545692801475525
Yilmaz_2007_AMMY2006.txt,Gul_1990_AMMY89_Turkish.txt,0.9797423481941223
Yilmaz_2007_AMMY2006.txt,Erol_2013_Kültepe'de Bulunan Büyü Metinleri-Aktüel Arkeoloji-35.txt,0.9293597936630249
Yilmaz_2007_AMMY2006.txt,Balkan_1955_TTKY_7-28_Observations_Chronological_Problems.txt,0.9227415323257446
Yilmaz_2007_AMMY2006.txt,"Albayrak, İrfan - 1963 yili kazilarinda ele geçen yerlı halkla ılgılı bır kültepe tabletı. UHKB 5, 2005 21-32.txt",0.9507585167884827
Yilmaz_2007_AMMY2006.txt,Erol_2017_ Kültepe’den Bir Metne Göre Asur Bölgesinde Yaşanan Bir İsyan ve Anadolu’daki Diğer İsyanlarla İlgili Kayıtlar.txt,0.9459325671195984
Yilmaz_2007_AMMY2006.txt,Gunbatti_2002_ArAn5_kervan.txt,0.9682246446609497
Yilmaz_2007_AMMY2006.txt,"Günbattı, Cahit - Ev Satışı İle İlgili Beş Kültepe Tableti ve Bunlardan Çıkan Bazı Sonuçlar (2 resim ile birlikte). Belleten 53 (206), 1989 51-59.txt",0.9821778535842896
Yilmaz_2007_AMMY2006.txt,"Emre_2007_REFIK DURU FS_Kultepe, Kaniš Karumu'nda 1993-2001.txt",0.9158897399902344
Yilmaz_2007_AMMY2006.txt,Cecen_1991_DTCFD35_Turkish.txt,0.9888361096382141
Yilmaz_2007_AMMY2006.txt,Bayram_1990_TTK10_Turkish.txt,0.9779782295227051
Yilmaz_2007_AMMY2006.txt,"ÖzgüçT_1979_Bel43_Assur Ticaret Kolonileri Çağına ait İnsan Biçimli Kap (Biri renkli 17 resim ve 7 çizgi resimle). Belleten 43 (170), 1979 261-266.txt",0.913237452507019
Yilmaz_2007_AMMY2006.txt,Cecen_1999_TTK12_Usur-sa-Istar.txt,0.9854537844657898
Yilmaz_2007_AMMY2006.txt,Bilgic_1948_DTCFD6_turkish.txt,0.9506231546401978
Yilmaz_2007_AMMY2006.txt,Bilgic_1953_Kapdokya.txt,0.9479973912239075
Yilmaz_2007_AMMY2006.txt,Sever_1998c_UKHB3_turkish.txt,0.9892489910125732
Yilmaz_2007_AMMY2006.txt,Bayram_2000_ArAn4_naditim.txt,0.9888809323310852
Yilmaz_2007_AMMY2006.txt,Gunbatti_1999b_TTK12_Turkish.txt,0.9855327606201172
Yilmaz_2007_AMMY2006.txt,Cecen_1990b_UKHB1_Turkish.txt,0.9838731288909912
Yilmaz_2007_AMMY2006.txt,Balkan_1987_Bel200_Eski.txt,0.9807426929473877
Yilmaz_2007_AMMY2006.txt,Esen_1994_AMMY93_1953_tablets.txt,0.9853813052177429
Yilmaz_2007_AMMY2006.txt,"Albayrak, Irfan - Kultepe Tabletleri IV. Kt.T-6 Dizi - Sa. 33b, 2006.txt",0.9611812829971313
Yilmaz_2007_AMMY2006.txt,Gokcek_2002_ArAn5_pots.txt,0.9662507772445679
Yilmaz_2007_AMMY2006.txt,Albayrak_2004_ArAn7_usbat_aklat.txt,0.9676215648651123
Yilmaz_2007_AMMY2006.txt,Albayrak_2002_ArAn5_listesi.txt,0.9514387249946594
Yilmaz_2007_AMMY2006.txt,Albayrak_2001_AMMY2000_ma'usu.txt,0.9648569226264954
Yilmaz_2007_AMMY2006.txt,Donbaz_1990a_TTK10_Overview_1b_Turkish.txt,0.9599314332008362
Yilmaz_2007_AMMY2006.txt,Albayrak_2005d_Kültepe'den bir toplu kayit belgesi.txt,0.9534591436386108
Yilmaz_2007_AMMY2006.txt,Erol_2007_Asurlu tüc. Can ve Mal Güv..txt,0.9800006151199341
Yilmaz_2007_AMMY2006.txt,Albayrak_2003a_kütepe belgelerine göre.txt,0.962682843208313
Yilmaz_2007_AMMY2006.txt,Albayrak_2005_5UHKB_1963 yili kazilarinda_p21-32.txt,0.9589203596115112
Yilmaz_2007_AMMY2006.txt,Erol_2010_7. Hititoloji Kongresi.txt,0.9373777508735657
Yilmaz_2007_AMMY2006.txt,Albayrak_2005a_kumaṣ ve kalay sevkiyatina iliṣkin.txt,0.9646665453910828
Yilmaz_2007_AMMY2006.txt,Bilgic_1947b_Bel11_turkish.txt,0.9238868355751038
Yilmaz_2007_AMMY2006.txt,Erol_2015 -C. Günbattı'ya Armağan.txt,0.9465860724449158
Yilmaz_2007_AMMY2006.txt,Gul_Yilmaz_1998_AMMY97_Turkish.txt,0.9887681007385254
Yilmaz_2007_AMMY2006.txt,Cecen_1998_3UHKB_Yerli krallarin p119-124.txt,0.9765381217002869
Yilmaz_2007_AMMY2006.txt,EROL_2012_BİR KÜLTEPE METNİNE GÖRE ESKİ ASUR DEVRİNDE SUBARTU (2).txt,0.9420052170753479
Yilmaz_2007_AMMY2006.txt,Gunbatti_1987_Bel61_ktgt42.txt,0.9554054737091064
Yilmaz_2007_AMMY2006.txt,Cahit Günbattı'ya Armağan 2015.txt,0.9516252875328064
Yilmaz_2007_AMMY2006.txt,"Bilgic, Emin - Ankara Kultepe Tabletleri II. TTKY VI 33a, AKT 2, 1995.txt",0.9806433916091919
Yilmaz_2007_AMMY2006.txt,Gunbatti_1998_3UHKB_Kültepe'den akadli Sargon_p261-279.txt,0.9517744779586792
Yilmaz_2007_AMMY2006.txt,Yigit_1997_Bel230_Luhuzatiya.txt,0.9379509687423706
Yilmaz_2007_AMMY2006.txt,Sever_1991_DTCFD34_Turkish.txt,0.9708840847015381
Yilmaz_2007_AMMY2006.txt,Bayram_1994_TTK11_Turkish.txt,0.955278217792511
Yilmaz_2007_AMMY2006.txt,Esen_2001_AMMY00_1953_tablets.txt,0.9821104407310486
Yilmaz_2007_AMMY2006.txt,"Günbattı, Cahit - Ankara Etnografya Müzesi'nde Bulunan Bir Kapadokya Tableti (1 levha ile birlikte). Belleten 63 (237), 1999 391-393.txt",0.9543459415435791
Yilmaz_2007_AMMY2006.txt,Albayrak_2000_ArAn4_vasiyetname.txt,0.9678341746330261
Yilmaz_2007_AMMY2006.txt,Uzunalimoglu_1992_AMMY90_Turkish.txt,0.9958927631378174
Yilmaz_2007_AMMY2006.txt,Donbaz_Horansanli_1976_Bel40_Bursa.txt,0.9762672185897827
Yilmaz_2007_AMMY2006.txt,Gunbatti_1989_Bel53_turkish.txt,0.9766905307769775
Yilmaz_2007_AMMY2006.txt,Gul_1992_AMMY90_Turkish.txt,0.9883199334144592
Yilmaz_2007_AMMY2006.txt,"KuhrtM_2006_Bel70_M.Ö. I. Bin Yıl Asur-Anadolu İlişkilerinde Kilikya Bölgesi (1 harita ile birlikte). Belleten 70 (257), 2006 1-23.txt",0.9202782511711121
Yilmaz_2007_AMMY2006.txt,"Şahin, H. Ali - Asurlu Tüccarların M.Ö. 2. Bin Yılın İlk Çeyreğinde Anadolu'da Faiz Uygulaması. Belleten 69 (255), 2005 425-465.txt",0.9362748265266418
Yilmaz_2007_AMMY2006.txt,Bilgic_1951d_Bel15_turkish.txt,0.9328465461730957
Yilmaz_2007_AMMY2006.txt,Esen_2002_AMMY01_1953_tablets.txt,0.9646191000938416
Yilmaz_2007_AMMY2006.txt,Cayir_2004_ArAn 7-1_Kültepe yerli.txt,0.9844322800636292
Yilmaz_2007_AMMY2006.txt,Savas_1998_ukhb3_Hattusha_turkish.txt,0.928058922290802
Yilmaz_2007_AMMY2006.txt,Sever_Cecen_1994_TTK11_Turkish.txt,0.9908139705657959
Yilmaz_2007_AMMY2006.txt,Albayrak_2003_ArAn6_karum.txt,0.9635670185089111
Yilmaz_2007_AMMY2006.txt,Landsberger_1948_Bel12_Kultepe_report.txt,0.9295812845230103
Yilmaz_2007_AMMY2006.txt,Görcek_2003_ArAn 6-2_Kültepe metinlerinde.txt,0.9646530747413635
Yilmaz_2007_AMMY2006.txt,"Erkut, Sedat - Kültepe Metinlerinde Geçen amūtu(m) Üzerine. Belleten 71 (260), 2007 1-4.txt",0.9469873905181885
Yilmaz_2007_AMMY2006.txt,"Ali , Ayhan , Hasan_2003_IV. Kayseri ve Yoresi Tarih Sempozyumu Bildirileri.txt",0.9570682048797607
Yilmaz_2007_AMMY2006.txt,Bilgic_1947_DTCFD5_Tuk_Germ.txt,0.9313574433326721
Yilmaz_2007_AMMY2006.txt,"Balkan, Kermal - Eski Asur ve Anadolu'da Kızların Çocuk Yaşta Nişanlanması (6 resimle birlikte). Belleten 51 (200) 1987 417-427.txt",0.981444239616394
Yilmaz_2007_AMMY2006.txt,Cecen_1998b_CRRAI34_Yeni.txt,0.9672243595123291
Yilmaz_2007_AMMY2006.txt,Sever_1998a_CRRAI34_Turkish.txt,0.9837586879730225
Yilmaz_2007_AMMY2006.txt,Cecen_1997_Bel61_KU.AN.txt,0.9841684699058533
Yilmaz_2007_AMMY2006.txt,"Taner, Saadet - Kültepe Sikkeleri (1967-1973) (7 elvha ile birlikte). Belleten 38 (152), 1974 583-594.txt",0.9238817095756531
Yilmaz_2007_AMMY2006.txt,Esen_1994_AMMY93_Turkish.txt,0.9845916628837585
Yilmaz_2007_AMMY2006.txt,Erol_2012_Alabum'un Oğlu Kuliya.txt,0.9000154733657837
Yilmaz_2007_AMMY2006.txt,Cebesoy_1995_AMMY94_Turkish.txt,0.9631354808807373
Yilmaz_2007_AMMY2006.txt,Esen_1992_AMMY90_Turkish.txt,0.9789302349090576
Yilmaz_2007_AMMY2006.txt,"Günbattı, Cahit - Yenıden İşlenen Bır Kültepe Tabletı (kt.g-t 42 + z-t 11). Tome I-II. 1983. Belleten 51 (199), 1987 1-10.txt",0.9536607265472412
Yilmaz_2007_AMMY2006.txt,Gunbatti_2000_ArAn4_su_ordali.txt,0.9860734343528748
Yilmaz_2007_AMMY2006.txt,Hecker_1990a_UKHB1_Herkunft_hit_ger_turk.txt,0.9033361077308655
Yilmaz_2007_AMMY2006.txt,EROL_2014_1992 YILINDA BULUNMUŞ BİR GRUP KÜLTEPE TABLETİ.txt,0.9458408951759338
"Anastasio, Stefano - The Archaeology of Upper Mesopotamia. Subartu 1, 1995 (grey).txt",subartu.txt,0.9064603447914124
"Anastasio, Stefano - The Archaeology of Upper Mesopotamia. Subartu 1, 1995 (grey).txt",Yener_2005_OIP131_Amuq_Reg_Proj.txt,0.9005911350250244
"Anastasio, Stefano - The Archaeology of Upper Mesopotamia. Subartu 1, 1995 (grey).txt",Esin_FSOzgucT_Trading_center.txt,0.9165453314781189
"Anastasio, Stefano - The Archaeology of Upper Mesopotamia. Subartu 1, 1995 (grey).txt",p3_s_a.txt,0.9045855402946472
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Teissier, Beatrice - Sealing and Seals on Texts from Kultepe Karum Level 2. PIHANS 70, 1994.txt",0.9075711965560913
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Bayram_1996_Bel229_slavery.txt,0.9053657650947571
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_1999_MOS1_financing.txt,0.9696419835090637
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J. G. - The Assyrian Colony at Kanesh. CDOG 8, 2008 109-124.txt",0.907642126083374
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.txt",0.9085367918014526
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J. G. ed. - Trade and Finance in Ancient Mesopotamia, MOS 1. PIHANS 84, 1997 (2).txt",0.952232837677002
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Soldt, W.H. van ed. - Veenhof Anniversary Volume. PIHANS 89, 2001.txt",0.9200438857078552
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Review of Notes on a New Volume of Old Assyrian Texts by Karl Hecker. JAOS 122 4, 2002, pp. 797-802.txt",0.9393659830093384
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Dercksen, J. G. - When We Met in Hattuš. FS Veenhof 2001.txt",0.9342896938323975
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,DONBAZ_SAMMELMEMORANDUMS AND CONSIDERATIONS.txt,0.908816933631897
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Some displaced Tablets from Karum Kanesh (Kultepe). AoF 35 1, 2008, pp. 10-27.txt",0.92049640417099
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Karaduman_2008_JNES67_3_installment_debts.txt,0.9180687665939331
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_2001_2_AfO48_9_rev_ICK4.PDF.txt,0.9103552103042603
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Erol_2018_Old Assyrian Royal Families as Private .....txt,0.9311459064483643
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Michel, Cecile - Les Mites d'Assyrie Moths in the Assyrian Texts of the Second Millennium BC. JAOS 118, 1998, pp. 325-331.txt",0.9368180632591248
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Larsen 2007 - Individual and Family in Old Assyrian Society. JCS 59, 2007, pp. 93-106.txt",0.9239745140075684
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Dercksen_2001a_VeenhofFS_when_we_met.txt,0.9342896938323975
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Gunbatti_1992_AlpFS_women.txt,0.9439345002174377
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Wiseman & Hawkins eds - RAI 23, Iraq 39, 1977.txt",0.9127004146575928
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1999b_RengerFS_redemption.txt,0.9276984333992004
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Some Social Effects of Old Assyrian Trade. Iraq 39, 1977, pp. 109-118.txt",0.9242396950721741
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Donbaz_1987_ArAn15_rev_AKT2.txt,0.9294931888580322
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Lyczkowska_1998_SzarzynskaFS_jewellry.txt,0.9657081961631775
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - Old Assyrian iṣurtum, Akkadian eṣērum and Hittite giš.hur. PIHANS 74, 1995 311-332.txt",0.9348641037940979
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Moren_1989_Or50_4_tablets.txt,0.9625159502029419
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1995a_oalaw2.txt,0.9112433195114136
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Gunbatti_1996_ArAn2_2new.txt,0.9130498170852661
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_2008_Communication in the Old Assyr. Trading Society..; Fs. Garelli.txt,0.9212765097618103
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1984a_JEOL28_memorandums.txt,0.9306766390800476
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, K. R. - 'Dying Tablets' and 'Hungry Silver' Elements of Figurative Language in Akkadian Commercial Terminology. 1987 41-75.txt",0.9478420615196228
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Smith, S. - Cuneiform Texts from Cappadocian Tablets in the British Museum, CCT 1, 1921.txt",0.9380817413330078
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,LewyJ_1960_Or29_grammatical.txt,0.9024407863616943
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1982a_BBVO1_native_anatolia.txt,0.9045025706291199
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Veenhof, Klaas R. - A New Volume of Old Assyrian Texts from Karum Kanesh. JEOL 41, 2008-09 179-202.txt",0.9293720722198486
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Bayram, S. & S. Çeçen - The Institution of Slavery in Ancient Anatolia. Belleten 59 (229), 1996 605-645.txt",0.9107654690742493
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Larsen 1982a_DiskonoffFS_Imdi-ilum.txt,0.9064258337020874
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,LewyJ_1956_HUCA27_Institutions.txt,0.9152959585189819
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Balkan_1967_or36_idiom.txt,0.9578204154968262
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_2017_PostgateFS_Anatolian debtnotes.txt,0.9244941473007202
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,"Larsen 1977 - Partnerships in the Old Assyrian Trade. Iraq 39, 1977, pp. 119-145.txt",0.9457189440727234
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Driver_1929_ZA38_Studies.txt,0.9174455404281616
Dercksen_1997_ArAn3_BilgicFS_ikribu.txt,Veenhof_1988_AoF15_prices.txt,0.9326789379119873
